ranking_year,semester,ranking_date,rank,team,team_norm,acronym,total_points,previous_points,diff_points
2023,2,2023-12-31,136,Kuwait,kuwait,KUW,1098.07,1098.07,0.0
2023,2,2023-12-31,137,Latvia,latvia,LVA,1097.84,1097.84,0.0
2023,2,2023-12-31,138,Lithuania,lithuania,LTU,1086.93,1086.93,0.0
2023,2,2023-12-31,139,Burundi,burundi,BDI,1086.62,1086.62,0.0
2023,2,2023-12-31,140,Philippines,philippines,PHI,1086.17,1086.17,0.0
2023,2,2023-12-31,141,Turkmenistan,turkmenistan,TKM,1078.25,1078.25,0.0
2023,2,2023-12-31,142,Antigua and Barbuda,antigua and barbuda,ATG,1072.66,1072.66,0.0
2023,2,2023-12-31,143,Suriname,suriname,SUR,1071.85,1071.85,0.0
2023,2,2023-12-31,144,Ethiopia,ethiopia,ETH,1068.79,1068.79,0.0
2023,2,2023-12-31,145,Botswana,botswana,BOT,1064.5,1064.5,0.0
2023,2,2023-12-31,146,Indonesia,indonesia,IDN,1064.01,1064.01,0.0
2023,2,2023-12-31,147,St Kitts and Nevis,st kitts and nevis,SKN,1057.05,1057.05,0.0
2023,2,2023-12-31,148,Lesotho,lesotho,LES,1047.27,1047.27,0.0
2023,2,2023-12-31,149,Eswatini,eswatini,SWZ,1045.88,1045.88,0.0
2023,2,2023-12-31,150,"Hong Kong, China",hong kong china,HKG,1042.93,1042.93,0.0
2023,2,2023-12-31,151,Dominican Republic,dominican republic,DOM,1040.77,1040.77,0.0
2023,2,2023-12-31,152,Yemen,yemen,YEM,1027.94,1027.94,0.0
2023,2,2023-12-31,153,Liberia,liberia,LBR,1024.11,1024.11,0.0
2023,2,2023-12-31,154,Chinese Taipei,chinese taipei,TPE,1023.93,1023.93,0.0
2023,2,2023-12-31,155,Moldova,moldova,MDA,1022.6,1022.6,0.0
2023,2,2023-12-31,156,Singapore,singapore,SGP,1020.5,1020.5,0.0
2023,2,2023-12-31,157,Guyana,guyana,GUY,1018.14,1018.14,0.0
2023,2,2023-12-31,158,Afghanistan,afghanistan,AFG,1017.68,1017.68,0.0
2023,2,2023-12-31,159,New Caledonia,new caledonia,NCL,1008.92,1004.76,4.15999999999997
2023,2,2023-12-31,160,Puerto Rico,puerto rico,PUR,1007.19,1007.19,0.0
2023,2,2023-12-31,161,Maldives,maldives,MDV,1003.48,1003.48,0.0
2023,2,2023-12-31,162,Myanmar,myanmar,MYA,1000.46,1000.46,0.0
2023,2,2023-12-31,163,Tahiti,tahiti,TAH,999.48,994.97,4.50999999999999
2023,2,2023-12-31,164,Andorra,andorra,AND,998.0,998.0,0.0
2023,2,2023-12-31,165,Papua New Guinea,papua new guinea,PNG,990.61,991.01,-0.399999999999977
2023,2,2023-12-31,166,South Sudan,south sudan,SSD,989.29,989.29,0.0
2023,2,2023-12-31,167,St Lucia,st lucia,LCA,988.67,988.67,0.0
2023,2,2023-12-31,168,Fiji,fiji,FIJ,981.26,980.62,0.639999999999986
2023,2,2023-12-31,169,Cuba,cuba,CUB,980.65,980.65,0.0
2023,2,2023-12-31,170,Vanuatu,vanuatu,VAN,980.33,985.26,-4.92999999999995
2023,2,2023-12-31,171,Bermuda,bermuda,BER,972.36,972.36,0.0
2023,2,2023-12-31,172,Malta,malta,MLT,967.29,967.29,0.0
2023,2,2023-12-31,173,St Vincent and the Grenadines,st vincent and the grenadines,VIN,953.47,953.47,0.0
2023,2,2023-12-31,174,Grenada,grenada,GRN,950.99,950.99,0.0
2023,2,2023-12-31,175,Nepal,nepal,NEP,948.05,948.05,0.0
2023,2,2023-12-31,176,Montserrat,montserrat,MSR,946.08,946.08,0.0
2023,2,2023-12-31,177,Mauritius,mauritius,MRI,944.95,944.95,0.0
2023,2,2023-12-31,178,Barbados,barbados,BRB,943.8,943.8,0.0
2023,2,2023-12-31,179,Cambodia,cambodia,CAM,931.47,931.47,0.0
2023,2,2023-12-31,180,Dominica,dominica,DMA,922.25,922.25,0.0
2023,2,2023-12-31,181,Chad,chad,CHA,920.37,920.37,0.0
2023,2,2023-12-31,182,Belize,belize,BLZ,918.68,918.68,0.0
2023,2,2023-12-31,183,Bangladesh,bangladesh,BAN,916.75,916.75,0.0
2023,2,2023-12-31,184,Bhutan,bhutan,BHU,913.02,913.02,0.0
2023,2,2023-12-31,185,Cook Islands,cook islands,COK,897.3,901.9,-4.60000000000002
2023,2,2023-12-31,186,Samoa,samoa,SAM,896.78,896.28,0.5
2023,2,2023-12-31,187,Macau,macau,MAC,896.62,896.62,0.0
2023,2,2023-12-31,188,American Samoa,american samoa,ASA,890.97,893.67,-2.69999999999993
2023,2,2023-12-31,189,Laos,laos,LAO,889.62,889.62,0.0
2023,2,2023-12-31,190,Mongolia,mongolia,MNG,889.16,889.16,0.0
2023,2,2023-12-31,191,São Tomé and Príncipe,são tomé and príncipe,STP,888.94,888.94,0.0
2023,2,2023-12-31,192,Djibouti,djibouti,DJI,881.18,881.18,0.0
2023,2,2023-12-31,193,Aruba,aruba,ARU,879.32,879.32,0.0
2023,2,2023-12-31,194,Brunei Darussalam,brunei darussalam,BRU,870.63,870.63,0.0
2023,2,2023-12-31,195,Pakistan,pakistan,PAK,856.54,856.54,0.0
2023,2,2023-12-31,196,Tonga,tonga,TGA,856.18,853.49,2.68999999999994
2023,2,2023-12-31,197,Cayman Islands,cayman islands,CAY,851.19,851.19,0.0
2023,2,2023-12-31,198,Somalia,somalia,SOM,845.66,845.66,0.0
2023,2,2023-12-31,199,Seychelles,seychelles,SEY,845.53,845.53,0.0
2023,2,2023-12-31,200,Timor-Leste,timorleste,TLS,843.4,843.4,0.0
2023,2,2023-12-31,201,Gibraltar,gibraltar,GIB,840.8,840.8,0.0
2023,2,2023-12-31,202,Bahamas,bahamas,BAH,835.81,835.81,0.0
2023,2,2023-12-31,203,Liechtenstein,liechtenstein,LIE,833.01,833.01,0.0
2023,2,2023-12-31,204,Sri Lanka,sri lanka,SRI,822.03,822.03,0.0
2023,2,2023-12-31,205,Guam,guam,GUM,821.91,821.91,0.0
2023,2,2023-12-31,206,Turks and Caicos Islands,turks and caicos islands,TCA,818.57,818.57,0.0
2023,2,2023-12-31,207,British Virgin Islands,british virgin islands,VGB,807.57,807.57,0.0
2023,2,2023-12-31,208,US Virgin Islands,us virgin islands,VIR,796.78,796.78,0.0
2023,2,2023-12-31,209,Anguilla,anguilla,AIA,785.69,785.69,0.0
2023,2,2023-12-31,210,San Marino,san marino,SMR,741.61,741.61,0.0
2024,1,2024-06-30,1,Argentina,argentina,ARG,1901.48,1860.14,41.3399999999999
2024,1,2024-06-30,2,France,france,FRA,1854.91,1837.47,17.4400000000001
2024,1,2024-06-30,3,Spain,spain,ESP,1835.67,1729.92,105.75
2024,1,2024-06-30,4,England,england,ENG,1812.26,1787.88,24.3799999999999
2024,1,2024-06-30,5,Brazil,brazil,BRA,1785.61,1791.85,-6.24000000000001
2024,1,2024-06-30,6,Belgium,belgium,BEL,1772.44,1797.98,-25.54
2024,1,2024-06-30,7,Netherlands,netherlands,NED,1758.51,1746.66,11.8499999999999
2024,1,2024-06-30,8,Portugal,portugal,POR,1741.43,1747.04,-5.6099999999999
2024,1,2024-06-30,9,Colombia,colombia,COL,1727.32,1669.44,57.8799999999999
2024,1,2024-06-30,10,Italy,italy,ITA,1714.29,1724.37,-10.0799999999999
2024,1,2024-06-30,11,Uruguay,uruguay,URU,1713.15,1663.44,49.71
2024,1,2024-06-30,12,Croatia,croatia,CRO,1701.31,1728.3,-26.99
2024,1,2024-06-30,13,Germany,germany,GER,1686.02,1646.78,39.24
2024,1,2024-06-30,14,Morocco,morocco,MAR,1669.44,1669.44,0.0
2024,1,2024-06-30,15,Switzerland,switzerland,SUI,1654.1,1617.24,36.8599999999999
2024,1,2024-06-30,16,USA,united states,USA,1641.75,1676.52,-34.77
2024,1,2024-06-30,17,Mexico,mexico,MEX,1635.11,1652.33,-17.22
2024,1,2024-06-30,18,Japan,japan,JPN,1628.81,1628.81,0.0
2024,1,2024-06-30,19,Senegal,senegal,SEN,1623.34,1623.34,0.0
2024,1,2024-06-30,20,IR Iran,iran,IRN,1611.16,1611.16,0.0
2024,1,2024-06-30,21,Denmark,denmark,DEN,1607.52,1610.76,-3.24000000000001
2024,1,2024-06-30,22,Austria,austria,AUT,1591.56,1560.03,31.53
2024,1,2024-06-30,23,Korea Republic,south korea,KOR,1572.87,1572.87,0.0
2024,1,2024-06-30,24,Australia,australia,AUS,1571.29,1571.29,0.0
2024,1,2024-06-30,25,Ukraine,ukraine,UKR,1567.25,1565.37,1.88000000000011
2024,1,2024-06-30,26,Türkiye,türkiye,TUR,1533.6,1493.38,40.2199999999998
2024,1,2024-06-30,27,Ecuador,ecuador,ECU,1530.44,1517.54,12.9000000000001
2024,1,2024-06-30,28,Poland,poland,POL,1523.53,1541.49,-17.96
2024,1,2024-06-30,29,Sweden,sweden,SWE,1522.19,1522.19,0.0
2024,1,2024-06-30,30,Wales,wales,WAL,1521.4,1521.4,0.0
2024,1,2024-06-30,31,Hungary,hungary,HUN,1518.77,1529.0,-10.23
2024,1,2024-06-30,32,Serbia,serbia,SRB,1506.9,1514.76,-7.8599999999999
2024,1,2024-06-30,33,Russia,russia,RUS,1506.58,1506.58,0.0
2024,1,2024-06-30,34,Qatar,qatar,QAT,1504.06,1504.06,0.0
2024,1,2024-06-30,35,Panama,panama,PAN,1502.55,1482.1,20.45
2024,1,2024-06-30,36,Egypt,egypt,EGY,1502.34,1502.34,0.0
2024,1,2024-06-30,37,Venezuela,venezuela,VEN,1501.46,1442.29,59.1700000000001
2024,1,2024-06-30,38,Côte d'Ivoire,côte divoire,CIV,1499.69,1499.69,0.0
2024,1,2024-06-30,39,Nigeria,nigeria,NGA,1498.93,1498.93,0.0
2024,1,2024-06-30,40,Canada,canada,CAN,1494.66,1461.74,32.9200000000001
2024,1,2024-06-30,41,Tunisia,tunisia,TUN,1494.06,1494.06,0.0
2024,1,2024-06-30,42,Peru,peru,PER,1489.68,1515.01,-25.3299999999999
2024,1,2024-06-30,43,Chile,chile,CHI,1489.5,1496.13,-6.63000000000011
2024,1,2024-06-30,44,Slovakia,slovakia,SVK,1479.07,1467.77,11.3
2024,1,2024-06-30,45,Romania,romania,ROU,1474.7,1462.35,12.3500000000001
2024,1,2024-06-30,46,Algeria,algeria,ALG,1474.13,1474.13,0.0
2024,1,2024-06-30,47,Czechia,czechia,CZE,1473.46,1506.23,-32.77
2024,1,2024-06-30,48,Scotland,scotland,SCO,1472.3,1497.18,-24.8800000000001
2024,1,2024-06-30,49,Costa Rica,costa rica,CRC,1469.69,1454.2,15.49
2024,1,2024-06-30,50,Norway,norway,NOR,1466.48,1466.48,0.0
2024,1,2024-06-30,51,Cameroon,cameroon,CMR,1458.47,1458.47,0.0
2024,1,2024-06-30,52,Slovenia,slovenia,SVN,1457.06,1429.74,27.3199999999999
2024,1,2024-06-30,53,Mali,mali,MLI,1456.74,1456.74,0.0
2024,1,2024-06-30,54,Greece,greece,GRE,1455.95,1455.95,0.0
2024,1,2024-06-30,55,Iraq,iraq,IRQ,1433.07,1433.07,0.0
2024,1,2024-06-30,56,Saudi Arabia,saudi arabia,KSA,1431.3,1431.3,0.0
2024,1,2024-06-30,57,South Africa,south africa,RSA,1415.15,1416.66,-1.50999999999999
2024,1,2024-06-30,58,Republic of Ireland,ireland,IRL,1403.84,1403.84,0.0
2024,1,2024-06-30,59,Jamaica,jamaica,JAM,1401.56,1442.82,-41.26
2024,1,2024-06-30,60,Congo DR,congo dr,COD,1400.93,1400.93,0.0
2024,1,2024-06-30,61,Uzbekistan,uzbekistan,UZB,1397.41,1397.41,0.0
2024,1,2024-06-30,62,Paraguay,paraguay,PAR,1396.8,1427.11,-30.3099999999999
2024,1,2024-06-30,63,Finland,finland,FIN,1393.4,1393.4,0.0
2024,1,2024-06-30,64,Ghana,ghana,GHA,1381.25,1381.25,0.0
2024,1,2024-06-30,65,Cabo Verde,cabo verde,CPV,1380.53,1380.53,0.0
2024,1,2024-06-30,66,Albania,albania,ALB,1375.49,1379.4,-3.91000000000008
2024,1,2024-06-30,67,Burkina Faso,burkina faso,BFA,1375.16,1375.16,0.0
2024,1,2024-06-30,68,Jordan,jordan,JOR,1374.13,1374.13,0.0
2024,1,2024-06-30,69,United Arab Emirates,united arab emirates,UAE,1368.84,1368.84,0.0
2024,1,2024-06-30,70,Georgia,georgia,GEO,1361.41,1338.91,22.5
2024,1,2024-06-30,71,Iceland,iceland,ISL,1353.48,1353.48,0.0
2024,1,2024-06-30,72,North Macedonia,north macedonia,MKD,1348.63,1348.63,0.0
2024,1,2024-06-30,73,Montenegro,montenegro,MNE,1345.02,1345.02,0.0
2024,1,2024-06-30,74,Northern Ireland,northern ireland,NIR,1341.33,1341.33,0.0
2024,1,2024-06-30,75,Bosnia and Herzegovina,bosnia and herzegovina,BIH,1332.3,1332.3,0.0
2024,1,2024-06-30,76,Oman,oman,OMA,1326.18,1326.18,0.0
2024,1,2024-06-30,77,Guinea,guinea,GUI,1324.8,1324.8,0.0
2024,1,2024-06-30,78,Israel,israel,ISR,1312.54,1312.54,0.0
2024,1,2024-06-30,79,Honduras,honduras,HON,1311.48,1313.05,-1.56999999999994
2024,1,2024-06-30,80,Bahrain,bahrain,BHR,1302.86,1302.86,0.0
2024,1,2024-06-30,81,El Salvador,el salvador,SLV,1302.11,1303.65,-1.54000000000019
2024,1,2024-06-30,82,Bulgaria,bulgaria,BUL,1295.5,1295.5,0.0
2024,1,2024-06-30,83,Gabon,gabon,GAB,1288.45,1288.45,0.0
2024,1,2024-06-30,84,Luxembourg,luxembourg,LUX,1276.73,1276.73,0.0
2024,1,2024-06-30,85,Haiti,haiti,HAI,1274.46,1274.46,0.0
2024,1,2024-06-30,86,Curaçao,curaçao,CUW,1272.71,1272.71,0.0
2024,1,2024-06-30,87,China PR,china,CHN,1267.51,1267.51,0.0
2024,1,2024-06-30,88,Equatorial Guinea,equatorial guinea,EQG,1260.5,1260.5,0.0
2024,1,2024-06-30,89,Bolivia,bolivia,BOL,1258.56,1282.43,-23.8700000000001
2024,1,2024-06-30,90,Angola,angola,ANG,1255.65,1248.94,6.71000000000004
2024,1,2024-06-30,91,Benin,benin,BEN,1254.18,1254.18,0.0
2024,1,2024-06-30,92,Zambia,zambia,ZAM,1249.54,1258.4,-8.86000000000013
2024,1,2024-06-30,93,Syria,syria,SYR,1246.68,1246.68,0.0
2024,1,2024-06-30,94,Aotearoa New Zealand,aotearoa new zealand,NZL,1245.73,1197.68,48.05
2024,1,2024-06-30,95,Uganda,uganda,UGA,1242.96,1242.96,0.0
2024,1,2024-06-30,96,Palestine,palestine,PLE,1231.25,1231.25,0.0
2024,1,2024-06-30,97,Armenia,armenia,ARM,1230.79,1230.79,0.0
2024,1,2024-06-30,98,Namibia,namibia,NAM,1221.42,1219.83,1.59000000000015
2024,1,2024-06-30,99,Belarus,belarus,BLR,1219.78,1219.78,0.0
2024,1,2024-06-30,100,Trinidad and Tobago,trinidad and tobago,TRI,1219.44,1219.44,0.0
2024,1,2024-06-30,101,Thailand,thailand,THA,1218.56,1218.56,0.0
2024,1,2024-06-30,102,Kyrgyz Republic,kyrgyz republic,KGZ,1213.58,1213.58,0.0
2024,1,2024-06-30,103,Tajikistan,tajikistan,TJK,1212.41,1212.41,0.0
2024,1,2024-06-30,104,Mozambique,mozambique,MOZ,1208.87,1205.82,3.04999999999995
2024,1,2024-06-30,105,Madagascar,madagascar,MAD,1203.66,1203.66,0.0
2024,1,2024-06-30,106,Kosovo,kosovo,KOS,1203.16,1203.16,0.0
2024,1,2024-06-30,107,Guatemala,guatemala,GUA,1198.84,1199.21,-0.370000000000118
2024,1,2024-06-30,108,Kenya,kenya,KEN,1197.73,1195.45,2.27999999999997
2024,1,2024-06-30,109,Kazakhstan,kazakhstan,KAZ,1193.62,1193.62,0.0
2024,1,2024-06-30,110,Korea DPR,korea dpr,PRK,1183.96,1183.96,0.0
2024,1,2024-06-30,111,Azerbaijan,azerbaijan,AZE,1179.88,1179.88,0.0
2024,1,2024-06-30,112,Mauritania,mauritania,MTN,1177.5,1177.5,0.0
2024,1,2024-06-30,113,Tanzania,tanzania,TAN,1174.99,1174.99,0.0
2024,1,2024-06-30,114,Guinea-Bissau,guineabissau,GNB,1168.49,1168.49,0.0
2024,1,2024-06-30,115,Vietnam,vietnam,VIE,1168.02,1168.02,0.0
2024,1,2024-06-30,116,Lebanon,lebanon,LBN,1167.64,1167.64,0.0
2024,1,2024-06-30,117,Libya,libya,LBY,1165.73,1165.73,0.0
2024,1,2024-06-30,118,Congo,congo,CGO,1162.73,1176.45,-13.72
2024,1,2024-06-30,119,Comoros,comoros,COM,1159.84,1158.71,1.12999999999988
2024,1,2024-06-30,120,Togo,togo,TOG,1158.7,1158.7,0.0
2024,1,2024-06-30,121,Sudan,sudan,SDN,1152.29,1152.29,0.0
2024,1,2024-06-30,122,Sierra Leone,sierra leone,SLE,1149.4,1149.4,0.0
2024,1,2024-06-30,123,Estonia,estonia,EST,1146.47,1146.47,0.0
2024,1,2024-06-30,124,India,india,IND,1139.39,1139.39,0.0
2024,1,2024-06-30,125,Niger,niger,NIG,1139.21,1125.5,13.71
2024,1,2024-06-30,126,Malawi,malawi,MWI,1137.83,1137.83,0.0
2024,1,2024-06-30,127,Cyprus,cyprus,CYP,1136.78,1136.78,0.0
2024,1,2024-06-30,128,Central African Republic,central african republic,CTA,1129.3,1129.3,0.0
2024,1,2024-06-30,129,Zimbabwe,zimbabwe,ZIM,1126.15,1122.54,3.61000000000013
2024,1,2024-06-30,130,Nicaragua,nicaragua,NCA,1119.88,1119.88,0.0
2024,1,2024-06-30,131,Rwanda,rwanda,RWA,1114.15,1114.15,0.0
2024,1,2024-06-30,132,The Gambia,the gambia,GAM,1112.55,1112.55,0.0
2024,1,2024-06-30,133,Indonesia,indonesia,IDN,1108.73,1108.73,0.0
2024,1,2024-06-30,134,Malaysia,malaysia,MAS,1107.58,1107.58,0.0
2024,1,2024-06-30,135,Lithuania,lithuania,LTU,1100.66,1100.66,0.0
2024,1,2024-06-30,136,Kuwait,kuwait,KUW,1098.42,1098.42,0.0
2024,1,2024-06-30,137,Latvia,latvia,LVA,1095.98,1095.98,0.0
2024,1,2024-06-30,138,Faroe Islands,faroe islands,FRO,1093.7,1093.7,0.0
2024,1,2024-06-30,139,Burundi,burundi,BDI,1091.24,1091.24,0.0
2024,1,2024-06-30,140,Suriname,suriname,SUR,1087.77,1087.77,0.0
2024,1,2024-06-30,141,Solomon Islands,solomon islands,SOL,1075.06,1111.02,-35.96
2024,1,2024-06-30,142,Liberia,liberia,LBR,1067.05,1067.05,0.0
2024,1,2024-06-30,143,Ethiopia,ethiopia,ETH,1066.16,1066.16,0.0
2024,1,2024-06-30,144,Turkmenistan,turkmenistan,TKM,1065.42,1065.42,0.0
2024,1,2024-06-30,145,Botswana,botswana,BOT,1063.64,1064.19,-0.549999999999955
2024,1,2024-06-30,146,St Kitts and Nevis,st kitts and nevis,SKN,1059.53,1059.53,0.0
2024,1,2024-06-30,147,Philippines,philippines,PHI,1053.03,1053.03,0.0
2024,1,2024-06-30,148,Antigua and Barbuda,antigua and barbuda,ATG,1052.8,1052.8,0.0
2024,1,2024-06-30,149,Lesotho,lesotho,LES,1046.54,1050.83,-4.28999999999996
2024,1,2024-06-30,150,Dominican Republic,dominican republic,DOM,1045.64,1045.64,0.0
2024,1,2024-06-30,151,Afghanistan,afghanistan,AFG,1034.37,1034.37,0.0
2024,1,2024-06-30,152,Moldova,moldova,MDA,1033.75,1033.75,0.0
2024,1,2024-06-30,153,Fiji,fiji,FIJ,1033.09,983.81,49.28
2024,1,2024-06-30,154,Guyana,guyana,GUY,1026.61,1026.61,0.0
2024,1,2024-06-30,155,Eswatini,eswatini,SWZ,1025.28,1025.18,0.0999999999999091
2024,1,2024-06-30,156,Yemen,yemen,YEM,1021.24,1021.24,0.0
2024,1,2024-06-30,157,Puerto Rico,puerto rico,PUR,1020.22,1020.22,0.0
2024,1,2024-06-30,158,Tahiti,tahiti,TAH,1016.83,999.48,17.35
2024,1,2024-06-30,159,"Hong Kong, China",hong kong china,HKG,1011.91,1011.91,0.0
2024,1,2024-06-30,160,New Caledonia,new caledonia,NCL,1008.92,1008.92,0.0
2024,1,2024-06-30,161,Singapore,singapore,SGP,1008.26,1008.26,0.0
2024,1,2024-06-30,162,Vanuatu,vanuatu,VAN,1005.49,972.14,33.35
2024,1,2024-06-30,163,Maldives,maldives,MDV,1003.48,1003.48,0.0
2024,1,2024-06-30,164,Andorra,andorra,AND,996.05,996.05,0.0
2024,1,2024-06-30,165,Chinese Taipei,chinese taipei,TPE,991.34,991.34,0.0
2024,1,2024-06-30,166,Myanmar,myanmar,MYA,988.98,988.98,0.0
2024,1,2024-06-30,167,Cuba,cuba,CUB,984.92,975.01,9.90999999999997
2024,1,2024-06-30,168,Papua New Guinea,papua new guinea,PNG,984.23,985.32,-1.09000000000003
2024,1,2024-06-30,169,South Sudan,south sudan,SSD,980.02,980.02,0.0
2024,1,2024-06-30,170,St Lucia,st lucia,LCA,979.57,979.57,0.0
2024,1,2024-06-30,171,Bermuda,bermuda,BER,971.15,971.15,0.0
2024,1,2024-06-30,172,Malta,malta,MLT,970.62,970.62,0.0
2024,1,2024-06-30,173,Grenada,grenada,GRN,953.67,953.67,0.0
2024,1,2024-06-30,174,St Vincent and the Grenadines,st vincent and the grenadines,VIN,938.4,938.4,0.0
2024,1,2024-06-30,175,Nepal,nepal,NEP,935.93,935.93,0.0
2024,1,2024-06-30,176,Montserrat,montserrat,MSR,934.46,934.46,0.0
2024,1,2024-06-30,177,Barbados,barbados,BRB,932.64,932.64,0.0
2024,1,2024-06-30,178,Chad,chad,CHA,929.97,929.97,0.0
2024,1,2024-06-30,179,Mauritius,mauritius,MRI,927.94,927.94,0.0
2024,1,2024-06-30,180,Cambodia,cambodia,CAM,924.52,924.52,0.0
2024,1,2024-06-30,181,Dominica,dominica,DMA,912.93,912.93,0.0
2024,1,2024-06-30,182,Bhutan,bhutan,BHU,904.1,904.1,0.0
2024,1,2024-06-30,183,Belize,belize,BLZ,901.43,901.43,0.0
2024,1,2024-06-30,184,Bangladesh,bangladesh,BAN,896.67,896.67,0.0
2024,1,2024-06-30,185,Macau,macau,MAC,896.62,896.62,0.0
2024,1,2024-06-30,186,Cook Islands,cook islands,COK,896.59,896.59,0.0
2024,1,2024-06-30,187,American Samoa,american samoa,ASA,890.97,890.97,0.0
2024,1,2024-06-30,188,Laos,laos,LAO,889.62,889.62,0.0
2024,1,2024-06-30,189,Mongolia,mongolia,MNG,884.92,884.92,0.0
2024,1,2024-06-30,190,Brunei Darussalam,brunei darussalam,BRU,881.73,881.73,0.0
2024,1,2024-06-30,191,São Tomé and Príncipe,são tomé and príncipe,STP,878.09,878.09,0.0
2024,1,2024-06-30,192,Samoa,samoa,SAM,876.45,920.54,-44.0899999999999
2024,1,2024-06-30,193,Djibouti,djibouti,DJI,875.13,875.13,0.0
2024,1,2024-06-30,194,Aruba,aruba,ARU,873.9,873.9,0.0
2024,1,2024-06-30,195,Cayman Islands,cayman islands,CAY,855.43,865.34,-9.91000000000008
2024,1,2024-06-30,196,Timor-Leste,timorleste,TLS,843.4,843.4,0.0
2024,1,2024-06-30,197,Pakistan,pakistan,PAK,842.59,842.59,0.0
2024,1,2024-06-30,198,Gibraltar,gibraltar,GIB,836.14,836.14,0.0
2024,1,2024-06-30,199,Liechtenstein,liechtenstein,LIE,835.83,835.83,0.0
2024,1,2024-06-30,200,Tonga,tonga,TGA,833.12,833.12,0.0
2024,1,2024-06-30,201,Seychelles,seychelles,SEY,831.19,831.96,-0.769999999999982
2024,1,2024-06-30,202,Somalia,somalia,SOM,829.81,829.81,0.0
2024,1,2024-06-30,203,Bahamas,bahamas,BAH,823.58,823.58,0.0
2024,1,2024-06-30,204,Guam,guam,GUM,821.91,821.91,0.0
2024,1,2024-06-30,205,Sri Lanka,sri lanka,SRI,820.32,820.32,0.0
2024,1,2024-06-30,206,Turks and Caicos Islands,turks and caicos islands,TCA,817.03,817.03,0.0
2024,1,2024-06-30,207,British Virgin Islands,british virgin islands,VGB,801.29,801.29,0.0
2024,1,2024-06-30,208,US Virgin Islands,us virgin islands,VIR,797.29,797.29,0.0
2024,1,2024-06-30,209,Anguilla,anguilla,AIA,779.86,779.86,0.0
2024,1,2024-06-30,210,San Marino,san marino,SMR,739.64,739.64,0.0
2024,2,2024-12-31,1,Argentina,argentina,ARG,1867.25,1883.5,-16.25
2024,2,2024-12-31,2,France,france,FRA,1859.78,1859.85,-0.0699999999999363
2024,2,2024-12-31,3,Spain,spain,ESP,1853.27,1844.33,8.94000000000005
2024,2,2024-12-31,4,England,england,ENG,1813.81,1807.83,5.98000000000002
2024,2,2024-12-31,5,Brazil,brazil,BRA,1775.85,1784.37,-8.51999999999998
2024,2,2024-12-31,6,Portugal,portugal,POR,1756.12,1752.68,3.43999999999983
2024,2,2024-12-31,7,Netherlands,netherlands,NED,1747.55,1748.24,-0.690000000000055
2024,2,2024-12-31,8,Belgium,belgium,BEL,1740.62,1761.27,-20.6500000000001
2024,2,2024-12-31,9,Italy,italy,ITA,1731.51,1729.4,2.1099999999999
2024,2,2024-12-31,10,Germany,germany,GER,1703.79,1703.59,0.200000000000045
2024,2,2024-12-31,11,Uruguay,uruguay,URU,1695.91,1680.36,15.5500000000002
2024,2,2024-12-31,12,Colombia,colombia,COL,1694.44,1724.37,-29.9299999999998
2024,2,2024-12-31,13,Croatia,croatia,CRO,1691.59,1701.36,-9.76999999999998
2024,2,2024-12-31,14,Morocco,morocco,MAR,1688.18,1681.57,6.61000000000013
2024,2,2024-12-31,15,Japan,japan,JPN,1652.79,1645.09,7.70000000000005
2024,2,2024-12-31,16,USA,united states,USA,1645.48,1630.97,14.51
2024,2,2024-12-31,17,Senegal,senegal,SEN,1637.25,1627.13,10.1199999999999
2024,2,2024-12-31,18,IR Iran,iran,IRN,1635.31,1627.58,7.73000000000002
2024,2,2024-12-31,19,Mexico,mexico,MEX,1627.4,1640.67,-13.27
2024,2,2024-12-31,20,Switzerland,switzerland,SUI,1625.16,1631.38,-6.22000000000003
2024,2,2024-12-31,21,Denmark,denmark,DEN,1611.49,1617.34,-5.84999999999991
2024,2,2024-12-31,22,Austria,austria,AUT,1589.84,1589.17,0.669999999999845
2024,2,2024-12-31,23,Korea Republic,south korea,KOR,1585.45,1589.93,-4.48000000000002
2024,2,2024-12-31,24,Ecuador,ecuador,ECU,1560.13,1536.32,23.8100000000002
2024,2,2024-12-31,25,Ukraine,ukraine,UKR,1554.94,1552.37,2.57000000000016
2024,2,2024-12-31,26,Australia,australia,AUS,1544.15,1552.77,-8.61999999999989
2024,2,2024-12-31,27,Sweden,sweden,SWE,1540.2,1530.41,9.78999999999996
2024,2,2024-12-31,28,Türkiye,türkiye,TUR,1537.24,1548.15,-10.9100000000001
2024,2,2024-12-31,29,Wales,wales,WAL,1534.39,1528.96,5.43000000000006
2024,2,2024-12-31,30,Hungary,hungary,HUN,1517.57,1519.33,-1.75999999999999
2024,2,2024-12-31,31,Canada,canada,CAN,1515.96,1507.27,8.69000000000005
2024,2,2024-12-31,32,Serbia,serbia,SRB,1514.28,1511.16,3.11999999999989
2024,2,2024-12-31,33,Egypt,egypt,EGY,1513.48,1526.25,-12.77
2024,2,2024-12-31,34,Russia,russia,RUS,1512.32,1508.73,3.58999999999992
2024,2,2024-12-31,35,Poland,poland,POL,1510.62,1523.19,-12.5700000000002
2024,2,2024-12-31,36,Panama,panama,PAN,1504.39,1493.8,10.5900000000001
2024,2,2024-12-31,37,Algeria,algeria,ALG,1495.85,1496.94,-1.09000000000015
